# step res_l2 res_l2_check diff
1587 2.980257e-07 2.980257e-07 0.000000e+00
1588 2.976515e-07 2.976515e-07 0.000000e+00
1589 2.972778e-07 2.972778e-07 0.000000e+00
1590 2.961596e-07 2.961596e-07 0.000000e+00
1591 2.957877e-07 2.957877e-07 0.000000e+00
1592 2.954163e-07 2.954163e-07 0.000000e+00
1593 2.950454e-07 2.950454e-07 0.000000e+00
1594 2.946750e-07 2.946750e-07 0.000000e+00
1595 2.935666e-07 2.935666e-07 0.000000e+00
1596 2.931980e-07 2.931980e-07 0.000000e+00
1597 2.928299e-07 2.928299e-07 0.000000e+00
1598 2.924622e-07 2.924622e-07 0.000000e+00
1599 2.920950e-07 2.920950e-07 0.000000e+00
1600 2.909963e-07 2.909963e-07 0.000000e+00
1601 2.906309e-07 2.906309e-07 0.000000e+00
1602 2.902660e-07 2.902660e-07 0.000000e+00
1603 2.899016e-07 2.899016e-07 0.000000e+00
1604 2.895376e-07 2.895376e-07 0.000000e+00
1605 2.884485e-07 2.884485e-07 0.000000e+00
1606 2.880864e-07 2.880864e-07 0.000000e+00
1607 2.877247e-07 2.877247e-07 0.000000e+00
1608 2.873634e-07 2.873634e-07 0.000000e+00
1609 2.870026e-07 2.870026e-07 0.000000e+00
1610 2.859231e-07 2.859231e-07 0.000000e+00
1611 2.855641e-07 2.855641e-07 0.000000e+00
1612 2.852055e-07 2.852055e-07 0.000000e+00
1613 2.848475e-07 2.848475e-07 0.000000e+00
1614 2.844898e-07 2.844898e-07 0.000000e+00
1615 2.834197e-07 2.834197e-07 0.000000e+00
1616 2.830639e-07 2.830639e-07 0.000000e+00
1617 2.827085e-07 2.827085e-07 0.000000e+00
1618 2.823535e-07 2.823535e-07 0.000000e+00
1619 2.819990e-07 2.819990e-07 0.000000e+00
1620 2.809383e-07 2.809383e-07 0.000000e+00
1621 2.805856e-07 2.805856e-07 0.000000e+00
1622 2.802333e-07 2.802333e-07 0.000000e+00
1623 2.798814e-07 2.798814e-07 0.000000e+00
1624 2.795300e-07 2.795300e-07 0.000000e+00
1625 2.784786e-07 2.784786e-07 0.000000e+00
1626 2.781289e-07 2.781289e-07 0.000000e+00
1627 2.777797e-07 2.777797e-07 0.000000e+00
1628 2.774310e-07 2.774310e-07 0.000000e+00
1629 2.770827e-07 2.770827e-07 0.000000e+00
1630 2.760404e-07 2.760404e-07 0.000000e+00
1631 2.756938e-07 2.756938e-07 0.000000e+00
1632 2.753477e-07 2.753477e-07 0.000000e+00
1633 2.750020e-07 2.750020e-07 0.000000e+00
1634 2.746567e-07 2.746567e-07 0.000000e+00
1635 2.736236e-07 2.736236e-07 0.000000e+00
1636 2.732801e-07 2.732801e-07 0.000000e+00
1637 2.729370e-07 2.729370e-07 0.000000e+00
1638 2.725943e-07 2.725943e-07 0.000000e+00
1639 2.722520e-07 2.722520e-07 0.000000e+00
1640 2.712280e-07 2.712280e-07 0.000000e+00
1641 2.708874e-07 2.708874e-07 0.000000e+00
1642 2.705473e-07 2.705473e-07 0.000000e+00
1643 2.702077e-07 2.702077e-07 0.000000e+00
1644 2.698684e-07 2.698684e-07 0.000000e+00
1645 2.688533e-07 2.688533e-07 0.000000e+00
1646 2.685157e-07 2.685157e-07 0.000000e+00
1647 2.681786e-07 2.681786e-07 0.000000e+00
1648 2.678419e-07 2.678419e-07 0.000000e+00
1649 2.675056e-07 2.675056e-07 0.000000e+00
1650 2.664994e-07 2.664994e-07 0.000000e+00
1651 2.661648e-07 2.661648e-07 0.000000e+00
1652 2.658307e-07 2.658307e-07 0.000000e+00
1653 2.654969e-07 2.654969e-07 0.000000e+00
1654 2.651636e-07 2.651636e-07 0.000000e+00
1655 2.641662e-07 2.641662e-07 0.000000e+00
1656 2.638345e-07 2.638345e-07 0.000000e+00
1657 2.635032e-07 2.635032e-07 0.000000e+00
1658 2.631724e-07 2.631724e-07 0.000000e+00
1659 2.628420e-07 2.628420e-07 0.000000e+00
1660 2.618533e-07 2.618533e-07 0.000000e+00
1661 2.615246e-07 2.615246e-07 0.000000e+00
1662 2.611962e-07 2.611962e-07 0.000000e+00
1663 2.608683e-07 2.608683e-07 0.000000e+00
1664 2.605408e-07 2.605408e-07 0.000000e+00
1665 2.595607e-07 2.595607e-07 0.000000e+00
1666 2.592349e-07 2.592349e-07 0.000000e+00
1667 2.589094e-07 2.589094e-07 0.000000e+00
1668 2.585843e-07 2.585843e-07 0.000000e+00
1669 2.582597e-07 2.582597e-07 0.000000e+00
1670 2.572882e-07 2.572882e-07 0.000000e+00
1671 2.569652e-07 2.569652e-07 0.000000e+00
1672 2.566426e-07 2.566426e-07 0.000000e+00
1673 2.563204e-07 2.563204e-07 0.000000e+00
1674 2.559986e-07 2.559986e-07 0.000000e+00
1675 2.550356e-07 2.550356e-07 0.000000e+00
1676 2.547154e-07 2.547154e-07 0.000000e+00
1677 2.543956e-07 2.543956e-07 0.000000e+00
1678 2.540762e-07 2.540762e-07 0.000000e+00
1679 2.537572e-07 2.537572e-07 0.000000e+00
1680 2.528027e-07 2.528027e-07 0.000000e+00
1681 2.524853e-07 2.524853e-07 0.000000e+00
1682 2.521683e-07 2.521683e-07 0.000000e+00
1683 2.518517e-07 2.518517e-07 0.000000e+00
1684 2.515355e-07 2.515355e-07 0.000000e+00
1685 2.505894e-07 2.505894e-07 0.000000e+00
1686 2.502748e-07 2.502748e-07 0.000000e+00
1687 2.499606e-07 2.499606e-07 0.000000e+00
1688 2.496467e-07 2.496467e-07 0.000000e+00
1689 2.493333e-07 2.493333e-07 0.000000e+00
1690 2.483954e-07 2.483954e-07 0.000000e+00
1691 2.480836e-07 2.480836e-07 0.000000e+00
1692 2.477721e-07 2.477721e-07 0.000000e+00
1693 2.474610e-07 2.474610e-07 0.000000e+00
1694 2.471504e-07 2.471504e-07 0.000000e+00
1695 2.462207e-07 2.462207e-07 0.000000e+00
1696 2.459116e-07 2.459116e-07 0.000000e+00
1697 2.456028e-07 2.456028e-07 0.000000e+00
1698 2.452945e-07 2.452945e-07 0.000000e+00
1699 2.449865e-07 2.449865e-07 0.000000e+00
1700 2.440650e-07 2.440650e-07 0.000000e+00
1701 2.437586e-07 2.437586e-07 0.000000e+00
1702 2.434525e-07 2.434525e-07 0.000000e+00
1703 2.431469e-07 2.431469e-07 0.000000e+00
1704 2.428416e-07 2.428416e-07 0.000000e+00
1705 2.419282e-07 2.419282e-07 0.000000e+00
1706 2.416244e-07 2.416244e-07 0.000000e+00
1707 2.413211e-07 2.413211e-07 0.000000e+00
1708 2.410181e-07 2.410181e-07 0.000000e+00
1709 2.407155e-07 2.407155e-07 0.000000e+00
1710 2.398101e-07 2.398101e-07 0.000000e+00
1711 2.395090e-07 2.395090e-07 0.000000e+00
1712 2.392083e-07 2.392083e-07 0.000000e+00
1713 2.389080e-07 2.389080e-07 0.000000e+00
1714 2.386080e-07 2.386080e-07 0.000000e+00
1715 2.377105e-07 2.377105e-07 0.000000e+00
1716 2.374120e-07 2.374120e-07 0.000000e+00
1717 2.371140e-07 2.371140e-07 0.000000e+00
1718 2.368163e-07 2.368163e-07 0.000000e+00
1719 2.365190e-07 2.365190e-07 0.000000e+00
1720 2.356293e-07 2.356293e-07 0.000000e+00
1721 2.353335e-07 2.353335e-07 0.000000e+00
1722 2.350380e-07 2.350380e-07 0.000000e+00
1723 2.347429e-07 2.347429e-07 0.000000e+00
1724 2.344482e-07 2.344482e-07 0.000000e+00
1725 2.335663e-07 2.335663e-07 0.000000e+00
1726 2.332731e-07 2.332731e-07 0.000000e+00
1727 2.329802e-07 2.329802e-07 0.000000e+00
1728 2.326877e-07 2.326877e-07 0.000000e+00
1729 2.323956e-07 2.323956e-07 0.000000e+00
1730 2.315214e-07 2.315214e-07 0.000000e+00
1731 2.312308e-07 2.312308e-07 0.000000e+00
1732 2.309405e-07 2.309405e-07 0.000000e+00
1733 2.306505e-07 2.306505e-07 0.000000e+00
1734 2.303609e-07 2.303609e-07 0.000000e+00
1735 2.294944e-07 2.294944e-07 0.000000e+00
1736 2.292063e-07 2.292063e-07 0.000000e+00
1737 2.289185e-07 2.289185e-07 0.000000e+00
1738 2.286311e-07 2.286311e-07 0.000000e+00
1739 2.283441e-07 2.283441e-07 0.000000e+00
1740 2.274852e-07 2.274852e-07 0.000000e+00
1741 2.271996e-07 2.271996e-07 0.000000e+00
1742 2.269143e-07 2.269143e-07 0.000000e+00
1743 2.266295e-07 2.266295e-07 0.000000e+00
1744 2.263449e-07 2.263449e-07 0.000000e+00
1745 2.254935e-07 2.254935e-07 0.000000e+00
1746 2.252104e-07 2.252104e-07 0.000000e+00
1747 2.249277e-07 2.249277e-07 0.000000e+00
1748 2.246453e-07 2.246453e-07 0.000000e+00
1749 2.243633e-07 2.243633e-07 0.000000e+00
1750 2.235193e-07 2.235193e-07 0.000000e+00
1751 2.232387e-07 2.232387e-07 0.000000e+00
1752 2.229584e-07 2.229584e-07 0.000000e+00
1753 2.226785e-07 2.226785e-07 0.000000e+00
1754 2.223989e-07 2.223989e-07 0.000000e+00
1755 2.215624e-07 2.215624e-07 0.000000e+00
1756 2.212842e-07 2.212842e-07 0.000000e+00
1757 2.210064e-07 2.210064e-07 0.000000e+00
1758 2.207289e-07 2.207289e-07 0.000000e+00
1759 2.204518e-07 2.204518e-07 0.000000e+00
1760 2.196226e-07 2.196226e-07 0.000000e+00
1761 2.193469e-07 2.193469e-07 0.000000e+00
1762 2.190715e-07 2.190715e-07 0.000000e+00
1763 2.187964e-07 2.187964e-07 0.000000e+00
1764 2.185217e-07 2.185217e-07 0.000000e+00
1765 2.176998e-07 2.176998e-07 0.000000e+00
1766 2.174265e-07 2.174265e-07 0.000000e+00
1767 2.171535e-07 2.171535e-07 0.000000e+00
1768 2.168809e-07 2.168809e-07 0.000000e+00
1769 2.166086e-07 2.166086e-07 0.000000e+00
1770 2.157938e-07 2.157938e-07 0.000000e+00
1771 2.155229e-07 2.155229e-07 0.000000e+00
1772 2.152523e-07 2.152523e-07 0.000000e+00
1773 2.149821e-07 2.149821e-07 0.000000e+00
1774 2.147121e-07 2.147121e-07 0.000000e+00
1775 2.139045e-07 2.139045e-07 0.000000e+00
1776 2.136360e-07 2.136360e-07 0.000000e+00
1777 2.133678e-07 2.133678e-07 0.000000e+00
1778 2.130999e-07 2.130999e-07 0.000000e+00
1779 2.128323e-07 2.128323e-07 0.000000e+00
1780 2.120318e-07 2.120318e-07 0.000000e+00
1781 2.117656e-07 2.117656e-07 0.000000e+00
1782 2.114997e-07 2.114997e-07 0.000000e+00
1783 2.112342e-07 2.112342e-07 0.000000e+00
1784 2.109690e-07 2.109690e-07 0.000000e+00
1785 2.101754e-07 2.101754e-07 0.000000e+00
1786 2.099116e-07 2.099116e-07 0.000000e+00
1787 2.096480e-07 2.096480e-07 0.000000e+00
1788 2.093848e-07 2.093848e-07 0.000000e+00
1789 2.091219e-07 2.091219e-07 0.000000e+00
1790 2.083353e-07 2.083353e-07 0.000000e+00
1791 2.080738e-07 2.080738e-07 0.000000e+00
1792 2.078125e-07 2.078125e-07 0.000000e+00
1793 2.075516e-07 2.075516e-07 0.000000e+00
1794 2.072911e-07 2.072911e-07 0.000000e+00
1795 2.065113e-07 2.065113e-07 0.000000e+00
1796 2.062521e-07 2.062521e-07 0.000000e+00
1797 2.059931e-07 2.059931e-07 0.000000e+00
1798 2.057345e-07 2.057345e-07 0.000000e+00
1799 2.054762e-07 2.054762e-07 0.000000e+00
1800 2.047033e-07 2.047033e-07 0.000000e+00
1801 2.044463e-07 2.044463e-07 0.000000e+00
1802 2.041897e-07 2.041897e-07 0.000000e+00
1803 2.039333e-07 2.039333e-07 0.000000e+00
1804 2.036773e-07 2.036773e-07 0.000000e+00
1805 2.029111e-07 2.029111e-07 0.000000e+00
1806 2.026564e-07 2.026564e-07 0.000000e+00
1807 2.024020e-07 2.024020e-07 0.000000e+00
1808 2.021479e-07 2.021479e-07 0.000000e+00
1809 2.018941e-07 2.018941e-07 0.000000e+00
1810 2.011347e-07 2.011347e-07 0.000000e+00
1811 2.008821e-07 2.008821e-07 0.000000e+00
1812 2.006299e-07 2.006299e-07 0.000000e+00
1813 2.003780e-07 2.003780e-07 0.000000e+00
1814 2.001265e-07 2.001265e-07 0.000000e+00
1815 1.993737e-07 1.993737e-07 0.000000e+00
1816 1.991234e-07 1.991234e-07 0.000000e+00
1817 1.988734e-07 1.988734e-07 0.000000e+00
1818 1.986237e-07 1.986237e-07 0.000000e+00
1819 1.983744e-07 1.983744e-07 0.000000e+00
1820 1.976282e-07 1.976282e-07 0.000000e+00
1821 1.973801e-07 1.973801e-07 0.000000e+00
1822 1.971323e-07 1.971323e-07 0.000000e+00
1823 1.968848e-07 1.968848e-07 0.000000e+00
1824 1.966376e-07 1.966376e-07 0.000000e+00
1825 1.958980e-07 1.958980e-07 0.000000e+00
1826 1.956520e-07 1.956520e-07 0.000000e+00
1827 1.954064e-07 1.954064e-07 0.000000e+00
1828 1.951610e-07 1.951610e-07 0.000000e+00
1829 1.949160e-07 1.949160e-07 0.000000e+00
1830 1.941829e-07 1.941829e-07 0.000000e+00
1831 1.939391e-07 1.939391e-07 0.000000e+00
1832 1.936956e-07 1.936956e-07 0.000000e+00
1833 1.934524e-07 1.934524e-07 0.000000e+00
1834 1.932095e-07 1.932095e-07 0.000000e+00
1835 1.924828e-07 1.924828e-07 0.000000e+00
1836 1.922411e-07 1.922411e-07 0.000000e+00
1837 1.919998e-07 1.919998e-07 0.000000e+00
1838 1.917587e-07 1.917587e-07 0.000000e+00
1839 1.915180e-07 1.915180e-07 0.000000e+00
1840 1.907976e-07 1.907976e-07 0.000000e+00
1841 1.905581e-07 1.905581e-07 0.000000e+00
1842 1.903188e-07 1.903188e-07 0.000000e+00
1843 1.900799e-07 1.900799e-07 0.000000e+00
1844 1.898412e-07 1.898412e-07 0.000000e+00
1845 1.891272e-07 1.891272e-07 0.000000e+00
1846 1.888897e-07 1.888897e-07 0.000000e+00
1847 1.886526e-07 1.886526e-07 0.000000e+00
1848 1.884157e-07 1.884157e-07 0.000000e+00
1849 1.881792e-07 1.881792e-07 0.000000e+00
1850 1.874714e-07 1.874714e-07 0.000000e+00
1851 1.872360e-07 1.872360e-07 0.000000e+00
1852 1.870009e-07 1.870009e-07 0.000000e+00
1853 1.867662e-07 1.867662e-07 0.000000e+00
1854 1.865317e-07 1.865317e-07 0.000000e+00
1855 1.858301e-07 1.858301e-07 0.000000e+00
1856 1.855968e-07 1.855968e-07 0.000000e+00
1857 1.853637e-07 1.853637e-07 0.000000e+00
1858 1.851310e-07 1.851310e-07 0.000000e+00
1859 1.848986e-07 1.848986e-07 0.000000e+00
1860 1.842031e-07 1.842031e-07 0.000000e+00
1861 1.839719e-07 1.839719e-07 0.000000e+00
1862 1.837409e-07 1.837409e-07 0.000000e+00
1863 1.835102e-07 1.835102e-07 0.000000e+00
1864 1.832798e-07 1.832798e-07 0.000000e+00
1865 1.825904e-07 1.825904e-07 0.000000e+00
1866 1.823612e-07 1.823612e-07 0.000000e+00
1867 1.821322e-07 1.821322e-07 0.000000e+00
1868 1.819036e-07 1.819036e-07 0.000000e+00
1869 1.816752e-07 1.816752e-07 0.000000e+00
1870 1.809918e-07 1.809918e-07 0.000000e+00
1871 1.807646e-07 1.807646e-07 0.000000e+00
1872 1.805377e-07 1.805377e-07 0.000000e+00
1873 1.803110e-07 1.803110e-07 0.000000e+00
1874 1.800846e-07 1.800846e-07 0.000000e+00
1875 1.794073e-07 1.794073e-07 0.000000e+00
1876 1.791820e-07 1.791820e-07 0.000000e+00
1877 1.789571e-07 1.789571e-07 0.000000e+00
1878 1.787324e-07 1.787324e-07 0.000000e+00
1879 1.785080e-07 1.785080e-07 0.000000e+00
1880 1.778366e-07 1.778366e-07 0.000000e+00
1881 1.776133e-07 1.776133e-07 0.000000e+00
1882 1.773903e-07 1.773903e-07 0.000000e+00
1883 1.771676e-07 1.771676e-07 0.000000e+00
1884 1.769452e-07 1.769452e-07 0.000000e+00
1885 1.762796e-07 1.762796e-07 0.000000e+00
1886 1.760583e-07 1.760583e-07 0.000000e+00
1887 1.758373e-07 1.758373e-07 0.000000e+00
1888 1.756165e-07 1.756165e-07 0.000000e+00
1889 1.753960e-07 1.753960e-07 0.000000e+00
1890 1.747363e-07 1.747363e-07 0.000000e+00
1891 1.745169e-07 1.745169e-07 0.000000e+00
1892 1.742978e-07 1.742978e-07 0.000000e+00
1893 1.740790e-07 1.740790e-07 0.000000e+00
1894 1.738604e-07 1.738604e-07 0.000000e+00
1895 1.732065e-07 1.732065e-07 0.000000e+00
1896 1.729890e-07 1.729890e-07 0.000000e+00
1897 1.727718e-07 1.727718e-07 0.000000e+00
1898 1.725549e-07 1.725549e-07 0.000000e+00
1899 1.723383e-07 1.723383e-07 0.000000e+00
1900 1.716901e-07 1.716901e-07 0.000000e+00
1901 1.714745e-07 1.714745e-07 0.000000e+00
1902 1.712592e-07 1.712592e-07 0.000000e+00
1903 1.710442e-07 1.710442e-07 0.000000e+00
1904 1.708295e-07 1.708295e-07 0.000000e+00
1905 1.701869e-07 1.701869e-07 0.000000e+00
1906 1.699733e-07 1.699733e-07 0.000000e+00
1907 1.697599e-07 1.697599e-07 0.000000e+00
1908 1.695467e-07 1.695467e-07 0.000000e+00
1909 1.693339e-07 1.693339e-07 0.000000e+00
1910 1.686969e-07 1.686969e-07 0.000000e+00
1911 1.684851e-07 1.684851e-07 0.000000e+00
1912 1.682736e-07 1.682736e-07 0.000000e+00
1913 1.680624e-07 1.680624e-07 0.000000e+00
1914 1.678514e-07 1.678514e-07 0.000000e+00
1915 1.672200e-07 1.672200e-07 0.000000e+00
1916 1.670101e-07 1.670101e-07 0.000000e+00
1917 1.668004e-07 1.668004e-07 0.000000e+00
1918 1.665910e-07 1.665910e-07 0.000000e+00
1919 1.663818e-07 1.663818e-07 0.000000e+00
1920 1.657560e-07 1.657560e-07 0.000000e+00
1921 1.655479e-07 1.655479e-07 0.000000e+00
1922 1.653401e-07 1.653401e-07 0.000000e+00
1923 1.651325e-07 1.651325e-07 0.000000e+00
1924 1.649252e-07 1.649252e-07 0.000000e+00
1925 1.643048e-07 1.643048e-07 0.000000e+00
1926 1.640985e-07 1.640985e-07 0.000000e+00
1927 1.638925e-07 1.638925e-07 0.000000e+00
1928 1.636868e-07 1.636868e-07 0.000000e+00
1929 1.634813e-07 1.634813e-07 0.000000e+00
1930 1.628663e-07 1.628663e-07 0.000000e+00
1931 1.626619e-07 1.626619e-07 0.000000e+00
1932 1.624576e-07 1.624576e-07 0.000000e+00
1933 1.622537e-07 1.622537e-07 0.000000e+00
1934 1.620500e-07 1.620500e-07 0.000000e+00
1935 1.614405e-07 1.614405e-07 0.000000e+00
1936 1.612378e-07 1.612378e-07 0.000000e+00
1937 1.610353e-07 1.610353e-07 0.000000e+00
1938 1.608332e-07 1.608332e-07 0.000000e+00
1939 1.606312e-07 1.606312e-07 0.000000e+00
1940 1.600271e-07 1.600271e-07 0.000000e+00
1941 1.598261e-07 1.598261e-07 0.000000e+00
1942 1.596255e-07 1.596255e-07 0.000000e+00
1943 1.594251e-07 1.594251e-07 0.000000e+00
1944 1.592249e-07 1.592249e-07 0.000000e+00
1945 1.586260e-07 1.586260e-07 0.000000e+00
1946 1.584269e-07 1.584269e-07 0.000000e+00
1947 1.582280e-07 1.582280e-07 0.000000e+00
1948 1.580293e-07 1.580293e-07 0.000000e+00
1949 1.578309e-07 1.578309e-07 0.000000e+00
1950 1.572373e-07 1.572373e-07 0.000000e+00
1951 1.570399e-07 1.570399e-07 0.000000e+00
1952 1.568427e-07 1.568427e-07 0.000000e+00
1953 1.566458e-07 1.566458e-07 0.000000e+00
1954 1.564491e-07 1.564491e-07 0.000000e+00
1955 1.558607e-07 1.558607e-07 0.000000e+00
1956 1.556650e-07 1.556650e-07 0.000000e+00
1957 1.554696e-07 1.554696e-07 0.000000e+00
1958 1.552744e-07 1.552744e-07 0.000000e+00
1959 1.550794e-07 1.550794e-07 0.000000e+00
1960 1.544961e-07 1.544961e-07 0.000000e+00
1961 1.543021e-07 1.543021e-07 0.000000e+00
1962 1.541084e-07 1.541084e-07 0.000000e+00
1963 1.539150e-07 1.539150e-07 0.000000e+00
1964 1.537217e-07 1.537217e-07 0.000000e+00
1965 1.531435e-07 1.531435e-07 0.000000e+00
1966 1.529512e-07 1.529512e-07 0.000000e+00
1967 1.527592e-07 1.527592e-07 0.000000e+00
1968 1.525674e-07 1.525674e-07 0.000000e+00
1969 1.523759e-07 1.523759e-07 0.000000e+00
1970 1.518027e-07 1.518027e-07 0.000000e+00
1971 1.516122e-07 1.516122e-07 0.000000e+00
1972 1.514218e-07 1.514218e-07 0.000000e+00
1973 1.512317e-07 1.512317e-07 0.000000e+00
1974 1.510419e-07 1.510419e-07 0.000000e+00
1975 1.504737e-07 1.504737e-07 0.000000e+00
1976 1.502848e-07 1.502848e-07 0.000000e+00
1977 1.500961e-07 1.500961e-07 0.000000e+00
1978 1.499077e-07 1.499077e-07 0.000000e+00
1979 1.497195e-07 1.497195e-07 0.000000e+00
1980 1.491563e-07 1.491563e-07 0.000000e+00
1981 1.489691e-07 1.489691e-07 0.000000e+00
1982 1.487821e-07 1.487821e-07 0.000000e+00
1983 1.485953e-07 1.485953e-07 0.000000e+00
1984 1.484087e-07 1.484087e-07 0.000000e+00
1985 1.478505e-07 1.478505e-07 0.000000e+00
1986 1.476649e-07 1.476649e-07 0.000000e+00
1987 1.474795e-07 1.474795e-07 0.000000e+00
1988 1.472943e-07 1.472943e-07 0.000000e+00
1989 1.471094e-07 1.471094e-07 0.000000e+00
1990 1.465561e-07 1.465561e-07 0.000000e+00
1991 1.463721e-07 1.463721e-07 0.000000e+00
1992 1.461883e-07 1.461883e-07 0.000000e+00
1993 1.460048e-07 1.460048e-07 0.000000e+00
1994 1.458215e-07 1.458215e-07 0.000000e+00
1995 1.452730e-07 1.452730e-07 0.000000e+00
1996 1.450906e-07 1.450906e-07 0.000000e+00
1997 1.449084e-07 1.449084e-07 0.000000e+00
1998 1.447265e-07 1.447265e-07 0.000000e+00
1999 1.445448e-07 1.445448e-07 0.000000e+00
2000 1.440011e-07 1.440011e-07 0.000000e+00
2001 1.438203e-07 1.438203e-07 0.000000e+00
2002 1.436398e-07 1.436398e-07 0.000000e+00
2003 1.434594e-07 1.434594e-07 0.000000e+00
2004 1.432793e-07 1.432793e-07 0.000000e+00
2005 1.427404e-07 1.427404e-07 0.000000e+00
2006 1.425612e-07 1.425612e-07 0.000000e+00
2007 1.423822e-07 1.423822e-07 0.000000e+00
2008 1.422035e-07 1.422035e-07 0.000000e+00
2009 1.420249e-07 1.420249e-07 0.000000e+00
2010 1.414907e-07 1.414907e-07 0.000000e+00
2011 1.413131e-07 1.413131e-07 0.000000e+00
2012 1.411357e-07 1.411357e-07 0.000000e+00
2013 1.409585e-07 1.409585e-07 0.000000e+00
2014 1.407815e-07 1.407815e-07 0.000000e+00
2015 1.402520e-07 1.402520e-07 0.000000e+00
2016 1.400759e-07 1.400759e-07 0.000000e+00
2017 1.399001e-07 1.399001e-07 0.000000e+00
2018 1.397244e-07 1.397244e-07 0.000000e+00
2019 1.395490e-07 1.395490e-07 0.000000e+00
2020 1.390241e-07 1.390241e-07 0.000000e+00
2021 1.388496e-07 1.388496e-07 0.000000e+00
2022 1.386752e-07 1.386752e-07 0.000000e+00
2023 1.385011e-07 1.385011e-07 0.000000e+00
2024 1.383273e-07 1.383273e-07 0.000000e+00
2025 1.378070e-07 1.378070e-07 0.000000e+00
2026 1.376339e-07 1.376339e-07 0.000000e+00
2027 1.374612e-07 1.374612e-07 0.000000e+00
2028 1.372886e-07 1.372886e-07 0.000000e+00
2029 1.371162e-07 1.371162e-07 0.000000e+00
2030 1.366005e-07 1.366005e-07 0.000000e+00
2031 1.364290e-07 1.364290e-07 0.000000e+00
2032 1.362577e-07 1.362577e-07 0.000000e+00
2033 1.360866e-07 1.360866e-07 0.000000e+00
2034 1.359158e-07 1.359158e-07 0.000000e+00
2035 1.354045e-07 1.354045e-07 0.000000e+00
2036 1.352346e-07 1.352346e-07 0.000000e+00
2037 1.350648e-07 1.350648e-07 0.000000e+00
2038 1.348952e-07 1.348952e-07 0.000000e+00
2039 1.347258e-07 1.347258e-07 0.000000e+00
2040 1.342191e-07 1.342191e-07 0.000000e+00
2041 1.340506e-07 1.340506e-07 0.000000e+00
2042 1.338823e-07 1.338823e-07 0.000000e+00
2043 1.337142e-07 1.337142e-07 0.000000e+00
2044 1.335463e-07 1.335463e-07 0.000000e+00
2045 1.330440e-07 1.330440e-07 0.000000e+00
2046 1.328770e-07 1.328770e-07 0.000000e+00
2047 1.327102e-07 1.327102e-07 0.000000e+00
2048 1.325436e-07 1.325436e-07 0.000000e+00
2049 1.323772e-07 1.323772e-07 0.000000e+00
2050 1.318792e-07 1.318792e-07 0.000000e+00
2051 1.317137e-07 1.317137e-07 0.000000e+00
2052 1.315483e-07 1.315483e-07 0.000000e+00
2053 1.313831e-07 1.313831e-07 0.000000e+00
2054 1.312182e-07 1.312182e-07 0.000000e+00
2055 1.307246e-07 1.307246e-07 0.000000e+00
2056 1.305605e-07 1.305605e-07 0.000000e+00
2057 1.303966e-07 1.303966e-07 0.000000e+00
2058 1.302329e-07 1.302329e-07 0.000000e+00
2059 1.300694e-07 1.300694e-07 0.000000e+00
2060 1.295802e-07 1.295802e-07 0.000000e+00
2061 1.294175e-07 1.294175e-07 0.000000e+00
2062 1.292550e-07 1.292550e-07 0.000000e+00
2063 1.290927e-07 1.290927e-07 0.000000e+00
2064 1.289307e-07 1.289307e-07 0.000000e+00
2065 1.284457e-07 1.284457e-07 0.000000e+00
2066 1.282844e-07 1.282844e-07 0.000000e+00
2067 1.281234e-07 1.281234e-07 0.000000e+00
2068 1.279625e-07 1.279625e-07 0.000000e+00
2069 1.278019e-07 1.278019e-07 0.000000e+00
2070 1.273212e-07 1.273212e-07 0.000000e+00
2071 1.271613e-07 1.271613e-07 0.000000e+00
2072 1.270017e-07 1.270017e-07 0.000000e+00
2073 1.268422e-07 1.268422e-07 0.000000e+00
2074 1.266830e-07 1.266830e-07 0.000000e+00
2075 1.262065e-07 1.262065e-07 0.000000e+00
2076 1.260480e-07 1.260480e-07 0.000000e+00
2077 1.258898e-07 1.258898e-07 0.000000e+00
2078 1.257317e-07 1.257317e-07 0.000000e+00
2079 1.255739e-07 1.255739e-07 0.000000e+00
2080 1.251016e-07 1.251016e-07 0.000000e+00
2081 1.249445e-07 1.249445e-07 0.000000e+00
2082 1.247876e-07 1.247876e-07 0.000000e+00
2083 1.246310e-07 1.246310e-07 0.000000e+00
2084 1.244745e-07 1.244745e-07 0.000000e+00
2085 1.240063e-07 1.240063e-07 0.000000e+00
2086 1.238506e-07 1.238506e-07 0.000000e+00
2087 1.236951e-07 1.236951e-07 0.000000e+00
2088 1.235398e-07 1.235398e-07 0.000000e+00
2089 1.233847e-07 1.233847e-07 0.000000e+00
2090 1.229207e-07 1.229207e-07 0.000000e+00
2091 1.227663e-07 1.227663e-07 0.000000e+00
2092 1.226122e-07 1.226122e-07 0.000000e+00
2093 1.224583e-07 1.224583e-07 0.000000e+00
2094 1.223045e-07 1.223045e-07 0.000000e+00
2095 1.218445e-07 1.218445e-07 0.000000e+00
2096 1.216915e-07 1.216915e-07 0.000000e+00
2097 1.215387e-07 1.215387e-07 0.000000e+00
2098 1.213862e-07 1.213862e-07 0.000000e+00
2099 1.212338e-07 1.212338e-07 0.000000e+00
2100 1.207778e-07 1.207778e-07 0.000000e+00
2101 1.206261e-07 1.206261e-07 0.000000e+00
2102 1.204747e-07 1.204747e-07 0.000000e+00
2103 1.203234e-07 1.203234e-07 0.000000e+00
