# level nx ny res_l2_norm
3 16 16 1.019528e-07
4 8 8 3.460692e-08
1 64 64 8.144357e-07
2 32 32 2.868366e-07
3 16 16 1.002441e-07
4 8 8 3.402691e-08
1 64 64 8.007860e-07
2 32 32 2.820293e-07
3 16 16 9.856400e-08
4 8 8 3.345663e-08
1 64 64 7.873651e-07
2 32 32 2.773026e-07
3 16 16 9.691210e-08
4 8 8 3.289591e-08
1 64 64 7.741690e-07
2 32 32 2.726550e-07
3 16 16 9.528788e-08
4 8 8 3.234458e-08
1 64 64 7.611942e-07
2 32 32 2.680854e-07
3 16 16 9.369088e-08
4 8 8 3.180249e-08
1 64 64 7.484368e-07
2 32 32 2.635924e-07
3 16 16 9.212064e-08
4 8 8 3.126949e-08
1 64 64 7.358932e-07
2 32 32 2.591746e-07
3 16 16 9.057673e-08
4 8 8 3.074543e-08
1 64 64 7.235598e-07
2 32 32 2.548310e-07
3 16 16 8.905869e-08
4 8 8 3.023014e-08
1 64 64 7.114331e-07
2 32 32 2.505601e-07
3 16 16 8.756609e-08
4 8 8 2.972349e-08
1 64 64 6.995097e-07
2 32 32 2.463607e-07
3 16 16 8.609850e-08
4 8 8 2.922533e-08
1 64 64 6.877861e-07
2 32 32 2.422318e-07
3 16 16 8.465552e-08
4 8 8 2.873553e-08
1 64 64 6.762590e-07
2 32 32 2.381721e-07
3 16 16 8.323671e-08
4 8 8 2.825393e-08
1 64 64 6.649251e-07
2 32 32 2.341804e-07
3 16 16 8.184169e-08
4 8 8 2.778040e-08
1 64 64 6.537811e-07
2 32 32 2.302556e-07
3 16 16 8.047004e-08
4 8 8 2.731481e-08
1 64 64 6.428239e-07
2 32 32 2.263965e-07
3 16 16 7.912139e-08
4 8 8 2.685702e-08
1 64 64 6.320504e-07
2 32 32 2.226022e-07
3 16 16 7.779534e-08
4 8 8 2.640690e-08
1 64 64 6.214574e-07
2 32 32 2.188714e-07
3 16 16 7.649151e-08
4 8 8 2.596433e-08
1 64 64 6.110419e-07
2 32 32 2.152032e-07
3 16 16 7.520953e-08
4 8 8 2.552917e-08
1 64 64 6.008011e-07
2 32 32 2.115965e-07
3 16 16 7.394904e-08
4 8 8 2.510131e-08
1 64 64 5.907318e-07
2 32 32 2.080502e-07
3 16 16 7.270967e-08
4 8 8 2.468062e-08
1 64 64 5.808313e-07
2 32 32 2.045633e-07
3 16 16 7.149108e-08
4 8 8 2.426698e-08
1 64 64 5.710967e-07
2 32 32 2.011349e-07
3 16 16 7.029291e-08
4 8 8 2.386027e-08
1 64 64 5.615253e-07
2 32 32 1.977639e-07
3 16 16 6.911482e-08
4 8 8 2.346038e-08
1 64 64 5.521143e-07
2 32 32 1.944495e-07
3 16 16 6.795647e-08
4 8 8 2.306719e-08
1 64 64 5.428610e-07
2 32 32 1.911905e-07
3 16 16 6.681754e-08
4 8 8 2.268059e-08
1 64 64 5.337628e-07
2 32 32 1.879862e-07
3 16 16 6.569770e-08
4 8 8 2.230047e-08
1 64 64 5.248171e-07
2 32 32 1.848356e-07
3 16 16 6.459662e-08
4 8 8 2.192672e-08
1 64 64 5.160213e-07
2 32 32 1.817378e-07
3 16 16 6.351400e-08
4 8 8 2.155924e-08
1 64 64 5.073729e-07
2 32 32 1.786920e-07
3 16 16 6.244952e-08
4 8 8 2.119791e-08
1 64 64 4.988695e-07
2 32 32 1.756971e-07
3 16 16 6.140289e-08
4 8 8 2.084264e-08
1 64 64 4.905086e-07
2 32 32 1.727525e-07
3 16 16 6.037379e-08
4 8 8 2.049332e-08
1 64 64 4.822878e-07
2 32 32 1.698572e-07
3 16 16 5.936194e-08
4 8 8 2.014986e-08
1 64 64 4.742048e-07
2 32 32 1.670105e-07
3 16 16 5.836705e-08
4 8 8 1.981215e-08
1 64 64 4.662572e-07
2 32 32 1.642114e-07
3 16 16 5.738884e-08
4 8 8 1.948011e-08
1 64 64 4.584429e-07
2 32 32 1.614593e-07
3 16 16 5.642702e-08
4 8 8 1.915362e-08
1 64 64 4.507595e-07
2 32 32 1.587533e-07
3 16 16 5.548131e-08
4 8 8 1.883261e-08
1 64 64 4.432049e-07
2 32 32 1.560926e-07
3 16 16 5.455146e-08
4 8 8 1.851699e-08
1 64 64 4.357769e-07
2 32 32 1.534765e-07
3 16 16 5.363720e-08
4 8 8 1.820665e-08
1 64 64 4.284734e-07
2 32 32 1.509043e-07
3 16 16 5.273825e-08
4 8 8 1.790151e-08
1 64 64 4.212923e-07
2 32 32 1.483752e-07
3 16 16 5.185437e-08
4 8 8 1.760148e-08
1 64 64 4.142316e-07
2 32 32 1.458885e-07
3 16 16 5.098531e-08
4 8 8 1.730649e-08
1 64 64 4.072892e-07
2 32 32 1.434434e-07
3 16 16 5.013081e-08
4 8 8 1.701644e-08
1 64 64 4.004631e-07
2 32 32 1.410393e-07
3 16 16 4.929063e-08
4 8 8 1.673124e-08
1 64 64 3.937514e-07
2 32 32 1.386756e-07
3 16 16 4.846453e-08
4 8 8 1.645083e-08
1 64 64 3.871523e-07
2 32 32 1.363514e-07
3 16 16 4.765228e-08
4 8 8 1.617512e-08
1 64 64 3.806637e-07
2 32 32 1.340662e-07
3 16 16 4.685364e-08
4 8 8 1.590403e-08
1 64 64 3.742839e-07
2 32 32 1.318193e-07
3 16 16 4.606839e-08
4 8 8 1.563748e-08
1 64 64 3.680110e-07
2 32 32 1.296100e-07
3 16 16 4.529629e-08
4 8 8 1.537540e-08
1 64 64 3.618432e-07
2 32 32 1.274378e-07
3 16 16 4.453714e-08
4 8 8 1.511772e-08
1 64 64 3.557788e-07
2 32 32 1.253020e-07
3 16 16 4.379071e-08
4 8 8 1.486435e-08
1 64 64 3.498161e-07
2 32 32 1.232019e-07
3 16 16 4.305679e-08
4 8 8 1.461523e-08
1 64 64 3.439533e-07
2 32 32 1.211371e-07
3 16 16 4.233517e-08
4 8 8 1.437028e-08
1 64 64 3.381887e-07
2 32 32 1.191069e-07
3 16 16 4.162564e-08
4 8 8 1.412944e-08
1 64 64 3.325208e-07
2 32 32 1.171107e-07
3 16 16 4.092801e-08
4 8 8 1.389263e-08
1 64 64 3.269478e-07
2 32 32 1.151479e-07
3 16 16 4.024207e-08
4 8 8 1.365979e-08
1 64 64 3.214682e-07
2 32 32 1.132181e-07
3 16 16 3.956762e-08
4 8 8 1.343086e-08
1 64 64 3.160805e-07
2 32 32 1.113206e-07
3 16 16 3.890448e-08
4 8 8 1.320576e-08
1 64 64 3.107831e-07
2 32 32 1.094549e-07
3 16 16 3.825245e-08
4 8 8 1.298444e-08
1 64 64 3.055745e-07
2 32 32 1.076204e-07
3 16 16 3.761135e-08
4 8 8 1.276682e-08
1 64 64 3.004531e-07
2 32 32 1.058168e-07
3 16 16 3.698099e-08
4 8 8 1.255285e-08
1 64 64 2.954176e-07
2 32 32 1.040433e-07
3 16 16 3.636120e-08
4 8 8 1.234247e-08
1 64 64 2.904665e-07
2 32 32 1.022996e-07
3 16 16 3.575180e-08
4 8 8 1.213561e-08
1 64 64 2.855983e-07
2 32 32 1.005850e-07
3 16 16 3.515261e-08
4 8 8 1.193222e-08
1 64 64 2.808118e-07
2 32 32 9.889927e-08
3 16 16 3.456346e-08
4 8 8 1.173224e-08
1 64 64 2.761055e-07
2 32 32 9.724175e-08
3 16 16 3.398419e-08
4 8 8 1.153561e-08
1 64 64 2.714780e-07
2 32 32 9.561200e-08
3 16 16 3.341462e-08
4 8 8 1.134228e-08
1 64 64 2.669281e-07
2 32 32 9.400957e-08
3 16 16 3.285460e-08
4 8 8 1.115219e-08
1 64 64 2.624545e-07
2 32 32 9.243400e-08
3 16 16 3.230397e-08
4 8 8 1.096528e-08
1 64 64 2.580558e-07
2 32 32 9.088483e-08
3 16 16 3.176256e-08
4 8 8 1.078150e-08
1 64 64 2.537309e-07
2 32 32 8.936162e-08
3 16 16 3.123023e-08
4 8 8 1.060081e-08
1 64 64 2.494784e-07
2 32 32 8.786395e-08
3 16 16 3.070682e-08
4 8 8 1.042314e-08
1 64 64 2.452972e-07
2 32 32 8.639137e-08
3 16 16 3.019218e-08
4 8 8 1.024845e-08
1 64 64 2.411861e-07
2 32 32 8.494348e-08
3 16 16 2.968617e-08
4 8 8 1.007669e-08
1 64 64 2.371439e-07
2 32 32 8.351985e-08
3 16 16 2.918864e-08
4 8 8 9.907810e-09
1 64 64 2.331694e-07
2 32 32 8.212008e-08
3 16 16 2.869944e-08
4 8 8 9.741758e-09
1 64 64 2.292616e-07
2 32 32 8.074377e-08
3 16 16 2.821845e-08
4 8 8 9.578489e-09
1 64 64 2.254192e-07
2 32 32 7.939052e-08
3 16 16 2.774551e-08
4 8 8 9.417956e-09
1 64 64 2.216412e-07
2 32 32 7.805996e-08
3 16 16 2.728051e-08
4 8 8 9.260114e-09
1 64 64 2.179266e-07
2 32 32 7.675170e-08
3 16 16 2.682329e-08
4 8 8 9.104917e-09
1 64 64 2.142742e-07
2 32 32 7.546536e-08
3 16 16 2.637374e-08
4 8 8 8.952321e-09
1 64 64 2.106830e-07
2 32 32 7.420058e-08
3 16 16 2.593173e-08
4 8 8 8.802282e-09
1 64 64 2.071520e-07
2 32 32 7.295700e-08
3 16 16 2.549712e-08
4 8 8 8.654758e-09
1 64 64 2.036802e-07
2 32 32 7.173426e-08
3 16 16 2.506979e-08
4 8 8 8.509707e-09
1 64 64 2.002666e-07
2 32 32 7.053201e-08
3 16 16 2.464963e-08
4 8 8 8.367087e-09
1 64 64 1.969102e-07
2 32 32 6.934992e-08
3 16 16 2.423651e-08
4 8 8 8.226857e-09
1 64 64 1.936100e-07
2 32 32 6.818763e-08
3 16 16 2.383031e-08
4 8 8 8.088977e-09
1 64 64 1.903652e-07
2 32 32 6.704482e-08
3 16 16 2.343092e-08
4 8 8 7.953408e-09
1 64 64 1.871747e-07
2 32 32 6.592117e-08
3 16 16 2.303823e-08
4 8 8 7.820111e-09
1 64 64 1.840377e-07
2 32 32 6.481635e-08
3 16 16 2.265211e-08
4 8 8 7.689048e-09
1 64 64 1.809533e-07
2 32 32 6.373005e-08
3 16 16 2.227247e-08
4 8 8 7.560182e-09
1 64 64 1.779206e-07
2 32 32 6.266195e-08
3 16 16 2.189919e-08
4 8 8 7.433475e-09
1 64 64 1.749387e-07
2 32 32 6.161175e-08
3 16 16 2.153216e-08
4 8 8 7.308892e-09
1 64 64 1.720067e-07
2 32 32 6.057916e-08
3 16 16 2.117129e-08
4 8 8 7.186397e-09
1 64 64 1.691240e-07
2 32 32 5.956387e-08
3 16 16 2.081646e-08
4 8 8 7.065955e-09
1 64 64 1.662895e-07
2 32 32 5.856559e-08
3 16 16 2.046759e-08
4 8 8 6.947531e-09
1 64 64 1.635025e-07
2 32 32 5.758405e-08
3 16 16 2.012456e-08
4 8 8 6.831093e-09
1 64 64 1.607623e-07
2 32 32 5.661895e-08
3 16 16 1.978727e-08
4 8 8 6.716605e-09
1 64 64 1.580679e-07
2 32 32 5.567004e-08
3 16 16 1.945564e-08
4 8 8 6.604037e-09
1 64 64 1.554188e-07
2 32 32 5.473702e-08
3 16 16 1.912957e-08
4 8 8 6.493355e-09
1 64 64 1.528140e-07
2 32 32 5.381964e-08
3 16 16 1.880897e-08
4 8 8 6.384528e-09
1 64 64 1.502529e-07
2 32 32 5.291764e-08
3 16 16 1.849373e-08
4 8 8 6.277525e-09
1 64 64 1.477347e-07
2 32 32 5.203076e-08
3 16 16 1.818378e-08
4 8 8 6.172316e-09
1 64 64 1.452587e-07
2 32 32 5.115874e-08
3 16 16 1.787903e-08
4 8 8 6.068869e-09
1 64 64 1.428242e-07
2 32 32 5.030133e-08
3 16 16 1.757938e-08
4 8 8 5.967157e-09
1 64 64 1.404305e-07
2 32 32 4.945829e-08
3 16 16 1.728476e-08
4 8 8 5.867149e-09
1 64 64 1.380769e-07
2 32 32 4.862939e-08
3 16 16 1.699507e-08
4 8 8 5.768817e-09
1 64 64 1.357628e-07
2 32 32 4.781437e-08
3 16 16 1.671023e-08
4 8 8 5.672133e-09
1 64 64 1.334874e-07
2 32 32 4.701301e-08
3 16 16 1.643018e-08
4 8 8 5.577070e-09
1 64 64 1.312502e-07
2 32 32 4.622509e-08
3 16 16 1.615481e-08
4 8 8 5.483600e-09
1 64 64 1.290505e-07
2 32 32 4.545037e-08
3 16 16 1.588406e-08
4 8 8 5.391696e-09
1 64 64 1.268876e-07
2 32 32 4.468863e-08
3 16 16 1.561785e-08
4 8 8 5.301333e-09
1 64 64 1.247610e-07
2 32 32 4.393966e-08
3 16 16 1.535610e-08
4 8 8 5.212484e-09
1 64 64 1.226701e-07
2 32 32 4.320325e-08
3 16 16 1.509873e-08
4 8 8 5.125124e-09
1 64 64 1.206142e-07
2 32 32 4.247917e-08
3 16 16 1.484568e-08
4 8 8 5.039228e-09
1 64 64 1.185927e-07
2 32 32 4.176723e-08
3 16 16 1.459687e-08
4 8 8 4.954772e-09
1 64 64 1.166051e-07
2 32 32 4.106723e-08
3 16 16 1.435223e-08
4 8 8 4.871732e-09
1 64 64 1.146509e-07
2 32 32 4.037895e-08
3 16 16 1.411169e-08
4 8 8 4.790083e-09
1 64 64 1.127293e-07
2 32 32 3.970221e-08
3 16 16 1.387519e-08
4 8 8 4.709802e-09
1 64 64 1.108400e-07
2 32 32 3.903681e-08
3 16 16 1.364264e-08
4 8 8 4.630867e-09
1 64 64 1.089824e-07
2 32 32 3.838257e-08
3 16 16 1.341399e-08
4 8 8 4.553255e-09
1 64 64 1.071559e-07
2 32 32 3.773929e-08
3 16 16 1.318918e-08
4 8 8 4.476944e-09
1 64 64 1.053600e-07
2 32 32 3.710679e-08
3 16 16 1.296813e-08
4 8 8 4.401912e-09
1 64 64 1.035942e-07
2 32 32 3.648489e-08
3 16 16 1.275079e-08
4 8 8 4.328137e-09
1 64 64 1.018579e-07
2 32 32 3.587341e-08
3 16 16 1.253709e-08
4 8 8 4.255598e-09
1 64 64 1.001508e-07
2 32 32 3.527218e-08
3 16 16 1.232697e-08
4 8 8 4.184276e-09
1 64 64 9.847233e-08
2 32 32 3.468103e-08
3 16 16 1.212038e-08
4 8 8 4.114148e-09
1 64 64 9.682196e-08
2 32 32 3.409978e-08
3 16 16 1.191724e-08
4 8 8 4.045196e-09
1 64 64 9.519925e-08
2 32 32 3.352828e-08
3 16 16 1.171751e-08
4 8 8 3.977400e-09
1 64 64 9.360374e-08
2 32 32 3.296636e-08
3 16 16 1.152113e-08
4 8 8 3.910740e-09
1 64 64 9.203497e-08
2 32 32 3.241385e-08
3 16 16 1.132804e-08
4 8 8 3.845197e-09
1 64 64 9.049249e-08
2 32 32 3.187060e-08
3 16 16 1.113818e-08
4 8 8 3.780753e-09
1 64 64 8.897586e-08
2 32 32 3.133646e-08
3 16 16 1.095151e-08
4 8 8 3.717388e-09
1 64 64 8.748465e-08
2 32 32 3.081127e-08
3 16 16 1.076797e-08
4 8 8 3.655086e-09
1 64 64 8.601843e-08
2 32 32 3.029488e-08
3 16 16 1.058750e-08
4 8 8 3.593828e-09
1 64 64 8.457678e-08
2 32 32 2.978715e-08
3 16 16 1.041005e-08
4 8 8 3.533596e-09
1 64 64 8.315930e-08
2 32 32 2.928792e-08
3 16 16 1.023558e-08
4 8 8 3.474374e-09
1 64 64 8.176557e-08
2 32 32 2.879706e-08
3 16 16 1.006404e-08
4 8 8 3.416144e-09
1 64 64 8.039520e-08
2 32 32 2.831443e-08
3 16 16 9.895369e-09
4 8 8 3.358891e-09
1 64 64 7.904780e-08
2 32 32 2.783989e-08
3 16 16 9.729525e-09
4 8 8 3.302597e-09
1 64 64 7.772298e-08
2 32 32 2.737330e-08
3 16 16 9.566461e-09
4 8 8 3.247246e-09
1 64 64 7.642037e-08
2 32 32 2.691453e-08
3 16 16 9.406130e-09
4 8 8 3.192823e-09
1 64 64 7.513958e-08
2 32 32 2.646345e-08
3 16 16 9.248486e-09
4 8 8 3.139312e-09
1 64 64 7.388026e-08
2 32 32 2.601993e-08
3 16 16 9.093483e-09
4 8 8 3.086698e-09
1 64 64 7.264205e-08
2 32 32 2.558385e-08
3 16 16 8.941079e-09
4 8 8 3.034966e-09
1 64 64 7.142459e-08
2 32 32 2.515507e-08
3 16 16 8.791229e-09
4 8 8 2.984101e-09
1 64 64 7.022753e-08
2 32 32 2.473348e-08
3 16 16 8.643891e-09
4 8 8 2.934088e-09
1 64 64 6.905054e-08
2 32 32 2.431895e-08
3 16 16 8.499021e-09
4 8 8 2.884914e-09
1 64 64 6.789327e-08
2 32 32 2.391137e-08
3 16 16 8.356580e-09
4 8 8 2.836563e-09
1 64 64 6.675540e-08
2 32 32 2.351062e-08
3 16 16 8.216526e-09
4 8 8 2.789023e-09
1 64 64 6.563659e-08
2 32 32 2.311659e-08
3 16 16 8.078819e-09
4 8 8 2.742280e-09
1 64 64 6.453654e-08
2 32 32 2.272916e-08
3 16 16 7.943421e-09
4 8 8 2.696320e-09
1 64 64 6.345493e-08
2 32 32 2.234823e-08
3 16 16 7.810291e-09
4 8 8 2.651130e-09
1 64 64 6.239144e-08
2 32 32 2.197368e-08
3 16 16 7.679393e-09
4 8 8 2.606698e-09
1 64 64 6.134578e-08
2 32 32 2.160541e-08
3 16 16 7.550688e-09
4 8 8 2.563011e-09
1 64 64 6.031764e-08
2 32 32 2.124330e-08
3 16 16 7.424141e-09
4 8 8 2.520055e-09
1 64 64 5.930673e-08
2 32 32 2.088727e-08
3 16 16 7.299714e-09
4 8 8 2.477820e-09
1 64 64 5.831277e-08
2 32 32 2.053721e-08
3 16 16 7.177373e-09
4 8 8 2.436292e-09
1 64 64 5.733546e-08
2 32 32 2.019301e-08
3 16 16 7.057082e-09
4 8 8 2.395461e-09
1 64 64 5.637454e-08
2 32 32 1.985458e-08
3 16 16 6.938807e-09
4 8 8 2.355313e-09
1 64 64 5.542971e-08
2 32 32 1.952182e-08
3 16 16 6.822515e-09
4 8 8 2.315839e-09
1 64 64 5.450073e-08
2 32 32 1.919464e-08
3 16 16 6.708171e-09
4 8 8 2.277026e-09
1 64 64 5.358731e-08
2 32 32 1.887295e-08
3 16 16 6.595744e-09
4 8 8 2.238864e-09
1 64 64 5.268920e-08
2 32 32 1.855664e-08
3 16 16 6.485201e-09
4 8 8 2.201341e-09
1 64 64 5.180614e-08
2 32 32 1.824564e-08
3 16 16 6.376511e-09
4 8 8 2.164447e-09
1 64 64 5.093789e-08
2 32 32 1.793984e-08
3 16 16 6.269643e-09
4 8 8 2.128172e-09
1 64 64 5.008418e-08
2 32 32 1.763918e-08
3 16 16 6.164565e-09
4 8 8 2.092504e-09
1 64 64 4.924479e-08
2 32 32 1.734355e-08
3 16 16 6.061249e-09
4 8 8 2.057434e-09
1 64 64 4.841946e-08
2 32 32 1.705288e-08
3 16 16 5.959664e-09
4 8 8 2.022952e-09
1 64 64 4.760796e-08
2 32 32 1.676708e-08
3 16 16 5.859781e-09
4 8 8 1.989048e-09
1 64 64 4.681006e-08
2 32 32 1.648606e-08
3 16 16 5.761573e-09
4 8 8 1.955712e-09
1 64 64 4.602554e-08
2 32 32 1.620976e-08
3 16 16 5.665011e-09
4 8 8 1.922935e-09
1 64 64 4.525416e-08
2 32 32 1.593809e-08
3 16 16 5.570067e-09
4 8 8 1.890707e-09
1 64 64 4.449572e-08
2 32 32 1.567097e-08
3 16 16 5.476714e-09
4 8 8 1.859019e-09
1 64 64 4.374998e-08
2 32 32 1.540833e-08
3 16 16 5.384926e-09
4 8 8 1.827863e-09
1 64 64 4.301674e-08
2 32 32 1.515009e-08
3 16 16 5.294676e-09
4 8 8 1.797228e-09
1 64 64 4.229579e-08
2 32 32 1.489618e-08
3 16 16 5.205939e-09
4 8 8 1.767107e-09
1 64 64 4.158693e-08
2 32 32 1.464652e-08
3 16 16 5.118688e-09
4 8 8 1.737491e-09
1 64 64 4.088994e-08
2 32 32 1.440105e-08
3 16 16 5.032901e-09
4 8 8 1.708371e-09
1 64 64 4.020464e-08
2 32 32 1.415970e-08
3 16 16 4.948551e-09
4 8 8 1.679739e-09
1 64 64 3.953082e-08
2 32 32 1.392238e-08
3 16 16 4.865614e-09
4 8 8 1.651587e-09
1 64 64 3.886829e-08
2 32 32 1.368905e-08
3 16 16 4.784068e-09
4 8 8 1.623907e-09
1 64 64 3.821687e-08
2 32 32 1.345962e-08
3 16 16 4.703888e-09
4 8 8 1.596691e-09
1 64 64 3.757637e-08
2 32 32 1.323404e-08
3 16 16 4.625052e-09
4 8 8 1.569931e-09
1 64 64 3.694660e-08
2 32 32 1.301224e-08
3 16 16 4.547538e-09
4 8 8 1.543619e-09
1 64 64 3.632738e-08
2 32 32 1.279416e-08
3 16 16 4.471322e-09
4 8 8 1.517749e-09
1 64 64 3.571855e-08
2 32 32 1.257974e-08
3 16 16 4.396384e-09
4 8 8 1.492312e-09
1 64 64 3.511991e-08
2 32 32 1.236890e-08
3 16 16 4.322702e-09
4 8 8 1.467301e-09
1 64 64 3.453131e-08
2 32 32 1.216160e-08
3 16 16 4.250255e-09
4 8 8 1.442709e-09
1 64 64 3.395258e-08
2 32 32 1.195778e-08
3 16 16 4.179021e-09
4 8 8 1.418530e-09
1 64 64 3.338354e-08
2 32 32 1.175737e-08
3 16 16 4.108982e-09
4 8 8 1.394756e-09
1 64 64 3.282404e-08
2 32 32 1.156032e-08
3 16 16 4.040117e-09
4 8 8 1.371380e-09
1 64 64 3.227392e-08
2 32 32 1.136657e-08
3 16 16 3.972406e-09
4 8 8 1.348396e-09
1 64 64 3.173302e-08
2 32 32 1.117607e-08
3 16 16 3.905829e-09
4 8 8 1.325797e-09
1 64 64 3.120118e-08
2 32 32 1.098876e-08
3 16 16 3.840369e-09
4 8 8 1.303577e-09
1 64 64 3.067826e-08
2 32 32 1.080459e-08
3 16 16 3.776005e-09
4 8 8 1.281730e-09
1 64 64 3.016410e-08
2 32 32 1.062351e-08
3 16 16 3.712720e-09
4 8 8 1.260248e-09
1 64 64 2.965856e-08
2 32 32 1.044546e-08
3 16 16 3.650496e-09
4 8 8 1.239127e-09
1 64 64 2.916149e-08
2 32 32 1.027040e-08
3 16 16 3.589315e-09
4 8 8 1.218359e-09
1 64 64 2.867275e-08
2 32 32 1.009827e-08
3 16 16 3.529159e-09
4 8 8 1.197940e-09
1 64 64 2.819220e-08
2 32 32 9.929028e-09
3 16 16 3.470011e-09
4 8 8 1.177863e-09
1 64 64 2.771971e-08
2 32 32 9.762620e-09
3 16 16 3.411855e-09
4 8 8 1.158122e-09
1 64 64 2.725513e-08
2 32 32 9.599002e-09
3 16 16 3.354673e-09
4 8 8 1.138712e-09
1 64 64 2.679835e-08
2 32 32 9.438125e-09
3 16 16 3.298449e-09
4 8 8 1.119628e-09
1 64 64 2.634921e-08
2 32 32 9.279945e-09
3 16 16 3.243168e-09
4 8 8 1.100863e-09
1 64 64 2.590761e-08
2 32 32 9.124415e-09
3 16 16 3.188814e-09
4 8 8 1.082413e-09
1 64 64 2.547340e-08
2 32 32 8.971493e-09
3 16 16 3.135370e-09
4 8 8 1.064272e-09
1 64 64 2.504648e-08
2 32 32 8.821133e-09
3 16 16 3.082822e-09
4 8 8 1.046435e-09
1 64 64 2.462670e-08
2 32 32 8.673293e-09
3 16 16 3.031155e-09
4 8 8 1.028897e-09
1 64 64 2.421397e-08
2 32 32 8.527931e-09
3 16 16 2.980354e-09
4 8 8 1.011653e-09
1 64 64 2.380815e-08
2 32 32 8.385005e-09
3 16 16 2.930404e-09
4 8 8 9.946982e-10
1 64 64 2.340913e-08
2 32 32 8.244475e-09
3 16 16 2.881291e-09
4 8 8 9.780273e-10
1 64 64 2.301680e-08
2 32 32 8.106300e-09
3 16 16 2.833001e-09
4 8 8 9.616359e-10
1 64 64 2.263104e-08
2 32 32 7.970440e-09
3 16 16 2.785521e-09
4 8 8 9.455191e-10
1 64 64 2.225175e-08
2 32 32 7.836858e-09
3 16 16 2.738836e-09
4 8 8 9.296725e-10
1 64 64 2.187882e-08
2 32 32 7.705514e-09
3 16 16 2.692934e-09
4 8 8 9.140914e-10
1 64 64 2.151214e-08
2 32 32 7.576372e-09
3 16 16 2.647801e-09
4 8 8 8.987715e-10
1 64 64 2.115160e-08
2 32 32 7.449394e-09
3 16 16 2.603425e-09
4 8 8 8.837083e-10
1 64 64 2.079710e-08
2 32 32 7.324544e-09
3 16 16 2.559792e-09
4 8 8 8.688976e-10
1 64 64 2.044855e-08
2 32 32 7.201787e-09
3 16 16 2.516891e-09
4 8 8 8.543351e-10
1 64 64 2.010584e-08
2 32 32 7.081087e-09
3 16 16 2.474708e-09
4 8 8 8.400167e-10
1 64 64 1.976887e-08
2 32 32 6.962410e-09
3 16 16 2.433233e-09
4 8 8 8.259383e-10
1 64 64 1.943755e-08
2 32 32 6.845722e-09
3 16 16 2.392453e-09
4 8 8 8.120958e-10
1 64 64 1.911178e-08
2 32 32 6.730989e-09
3 16 16 2.352356e-09
4 8 8 7.984852e-10
1 64 64 1.879147e-08
2 32 32 6.618180e-09
3 16 16 2.312931e-09
4 8 8 7.851029e-10
1 64 64 1.847653e-08
2 32 32 6.507261e-09
3 16 16 2.274167e-09
4 8 8 7.719447e-10
1 64 64 1.816687e-08
2 32 32 6.398201e-09
3 16 16 2.236052e-09
4 8 8 7.590072e-10
1 64 64 1.786240e-08
2 32 32 6.290969e-09
3 16 16 2.198577e-09
4 8 8 7.462864e-10
1 64 64 1.756303e-08
2 32 32 6.185534e-09
3 16 16 2.161729e-09
4 8 8 7.337789e-10
1 64 64 1.726868e-08
2 32 32 6.081866e-09
3 16 16 2.125499e-09
4 8 8 7.214809e-10
1 64 64 1.697926e-08
2 32 32 5.979936e-09
3 16 16 2.089877e-09
4 8 8 7.093891e-10
1 64 64 1.669469e-08
2 32 32 5.879714e-09
3 16 16 2.054851e-09
4 8 8 6.974999e-10
1 64 64 1.641489e-08
2 32 32 5.781171e-09
3 16 16 2.020412e-09
4 8 8 6.858100e-10
1 64 64 1.613979e-08
2 32 32 5.684281e-09
3 16 16 1.986551e-09
4 8 8 6.743160e-10
1 64 64 1.586929e-08
2 32 32 5.589014e-09
3 16 16 1.953256e-09
4 8 8 6.630147e-10
1 64 64 1.560332e-08
2 32 32 5.495343e-09
3 16 16 1.920520e-09
4 8 8 6.519027e-10
1 64 64 1.534181e-08
2 32 32 5.403243e-09
3 16 16 1.888333e-09
4 8 8 6.409770e-10
1 64 64 1.508469e-08
2 32 32 5.312686e-09
3 16 16 1.856685e-09
4 8 8 6.302344e-10
1 64 64 1.483187e-08
2 32 32 5.223647e-09
3 16 16 1.825568e-09
4 8 8 6.196719e-10
1 64 64 1.458330e-08
2 32 32 5.136100e-09
3 16 16 1.794972e-09
4 8 8 6.092863e-10
1 64 64 1.433888e-08
2 32 32 5.050020e-09
3 16 16 1.764888e-09
4 8 8 5.990749e-10
1 64 64 1.409857e-08
2 32 32 4.965383e-09
3 16 16 1.735309e-09
4 8 8 5.890345e-10
1 64 64 1.386228e-08
2 32 32 4.882165e-09
3 16 16 1.706226e-09
4 8 8 5.791625e-10
1 64 64 1.362995e-08
2 32 32 4.800341e-09
3 16 16 1.677630e-09
4 8 8 5.694559e-10
1 64 64 1.340152e-08
2 32 32 4.719889e-09
3 16 16 1.649513e-09
4 8 8 5.599120e-10
1 64 64 1.317691e-08
2 32 32 4.640785e-09
3 16 16 1.621868e-09
4 8 8 5.505280e-10
1 64 64 1.295607e-08
2 32 32 4.563006e-09
3 16 16 1.594686e-09
4 8 8 5.413013e-10
1 64 64 1.273893e-08
2 32 32 4.486532e-09
3 16 16 1.567959e-09
4 8 8 5.322292e-10
1 64 64 1.252543e-08
2 32 32 4.411339e-09
3 16 16 1.541681e-09
4 8 8 5.233092e-10
1 64 64 1.231551e-08
2 32 32 4.337406e-09
3 16 16 1.515843e-09
4 8 8 5.145387e-10
1 64 64 1.210910e-08
