# level nx ny res_l2_norm
3 16 16 1.096847e-05
4 8 8 3.723148e-06
1 64 64 8.762011e-05
2 32 32 3.085898e-05
3 16 16 1.078464e-05
4 8 8 3.660749e-06
1 64 64 8.615162e-05
2 32 32 3.034179e-05
3 16 16 1.060389e-05
4 8 8 3.599396e-06
1 64 64 8.470775e-05
2 32 32 2.983327e-05
3 16 16 1.042617e-05
4 8 8 3.539071e-06
1 64 64 8.328807e-05
2 32 32 2.933327e-05
3 16 16 1.025143e-05
4 8 8 3.479757e-06
1 64 64 8.189218e-05
2 32 32 2.884165e-05
3 16 16 1.007962e-05
4 8 8 3.421437e-06
1 64 64 8.051969e-05
2 32 32 2.835828e-05
3 16 16 9.910690e-06
4 8 8 3.364094e-06
1 64 64 7.917021e-05
2 32 32 2.788300e-05
3 16 16 9.744590e-06
4 8 8 3.307713e-06
1 64 64 7.784334e-05
2 32 32 2.741569e-05
3 16 16 9.581273e-06
4 8 8 3.252276e-06
1 64 64 7.653870e-05
2 32 32 2.695621e-05
3 16 16 9.420694e-06
4 8 8 3.197769e-06
1 64 64 7.525594e-05
2 32 32 2.650443e-05
3 16 16 9.262805e-06
4 8 8 3.144175e-06
1 64 64 7.399467e-05
2 32 32 2.606022e-05
3 16 16 9.107563e-06
4 8 8 3.091479e-06
1 64 64 7.275454e-05
2 32 32 2.562346e-05
3 16 16 8.954923e-06
4 8 8 3.039667e-06
1 64 64 7.153519e-05
2 32 32 2.519402e-05
3 16 16 8.804841e-06
4 8 8 2.988723e-06
1 64 64 7.033628e-05
2 32 32 2.477177e-05
3 16 16 8.657274e-06
4 8 8 2.938633e-06
1 64 64 6.915746e-05
2 32 32 2.435661e-05
3 16 16 8.512181e-06
4 8 8 2.889382e-06
1 64 64 6.799840e-05
2 32 32 2.394840e-05
3 16 16 8.369519e-06
4 8 8 2.840956e-06
1 64 64 6.685877e-05
2 32 32 2.354703e-05
3 16 16 8.229248e-06
4 8 8 2.793343e-06
1 64 64 6.573824e-05
2 32 32 2.315239e-05
3 16 16 8.091328e-06
4 8 8 2.746527e-06
1 64 64 6.463648e-05
2 32 32 2.276436e-05
3 16 16 7.955719e-06
4 8 8 2.700496e-06
1 64 64 6.355319e-05
2 32 32 2.238283e-05
3 16 16 7.822384e-06
4 8 8 2.655236e-06
1 64 64 6.248806e-05
2 32 32 2.200770e-05
3 16 16 7.691283e-06
4 8 8 2.610735e-06
1 64 64 6.144077e-05
2 32 32 2.163886e-05
3 16 16 7.562379e-06
4 8 8 2.566980e-06
1 64 64 6.041104e-05
2 32 32 2.127620e-05
3 16 16 7.435635e-06
4 8 8 2.523958e-06
1 64 64 5.939857e-05
2 32 32 2.091962e-05
3 16 16 7.311016e-06
4 8 8 2.481657e-06
1 64 64 5.840307e-05
2 32 32 2.056901e-05
3 16 16 7.188486e-06
4 8 8 2.440065e-06
1 64 64 5.742425e-05
2 32 32 2.022428e-05
3 16 16 7.068008e-06
4 8 8 2.399170e-06
1 64 64 5.646183e-05
2 32 32 1.988532e-05
3 16 16 6.949551e-06
4 8 8 2.358961e-06
1 64 64 5.551555e-05
2 32 32 1.955205e-05
3 16 16 6.833078e-06
4 8 8 2.319425e-06
1 64 64 5.458512e-05
2 32 32 1.922436e-05
3 16 16 6.718557e-06
4 8 8 2.280552e-06
1 64 64 5.367029e-05
2 32 32 1.890217e-05
3 16 16 6.605956e-06
4 8 8 2.242331e-06
1 64 64 5.277079e-05
2 32 32 1.858537e-05
3 16 16 6.495242e-06
4 8 8 2.204750e-06
1 64 64 5.188637e-05
2 32 32 1.827389e-05
3 16 16 6.386384e-06
4 8 8 2.167799e-06
1 64 64 5.101677e-05
2 32 32 1.796762e-05
3 16 16 6.279350e-06
4 8 8 2.131467e-06
1 64 64 5.016174e-05
2 32 32 1.766649e-05
3 16 16 6.174109e-06
4 8 8 2.095744e-06
1 64 64 4.932104e-05
2 32 32 1.737040e-05
3 16 16 6.070633e-06
4 8 8 2.060620e-06
1 64 64 4.849444e-05
2 32 32 1.707928e-05
3 16 16 5.968891e-06
4 8 8 2.026084e-06
1 64 64 4.768168e-05
2 32 32 1.679304e-05
3 16 16 5.868854e-06
4 8 8 1.992128e-06
1 64 64 4.688255e-05
2 32 32 1.651159e-05
3 16 16 5.770493e-06
4 8 8 1.958740e-06
1 64 64 4.609681e-05
2 32 32 1.623486e-05
3 16 16 5.673782e-06
4 8 8 1.925912e-06
1 64 64 4.532424e-05
2 32 32 1.596277e-05
3 16 16 5.578691e-06
4 8 8 1.893634e-06
1 64 64 4.456462e-05
2 32 32 1.569524e-05
3 16 16 5.485193e-06
4 8 8 1.861898e-06
1 64 64 4.381773e-05
2 32 32 1.543219e-05
3 16 16 5.393263e-06
4 8 8 1.830693e-06
1 64 64 4.308336e-05
2 32 32 1.517355e-05
3 16 16 5.302873e-06
4 8 8 1.800011e-06
1 64 64 4.236129e-05
2 32 32 1.491925e-05
3 16 16 5.213998e-06
4 8 8 1.769843e-06
1 64 64 4.165133e-05
2 32 32 1.466920e-05
3 16 16 5.126613e-06
4 8 8 1.740181e-06
1 64 64 4.095326e-05
2 32 32 1.442335e-05
3 16 16 5.040693e-06
4 8 8 1.711016e-06
1 64 64 4.026690e-05
2 32 32 1.418162e-05
3 16 16 4.956212e-06
4 8 8 1.682340e-06
1 64 64 3.959203e-05
2 32 32 1.394394e-05
3 16 16 4.873147e-06
4 8 8 1.654144e-06
1 64 64 3.892848e-05
2 32 32 1.371024e-05
3 16 16 4.791475e-06
4 8 8 1.626421e-06
1 64 64 3.827605e-05
2 32 32 1.348046e-05
3 16 16 4.711171e-06
4 8 8 1.599163e-06
1 64 64 3.763455e-05
2 32 32 1.325453e-05
3 16 16 4.632213e-06
4 8 8 1.572361e-06
1 64 64 3.700381e-05
2 32 32 1.303239e-05
3 16 16 4.554578e-06
4 8 8 1.546009e-06
1 64 64 3.638364e-05
2 32 32 1.281397e-05
3 16 16 4.478245e-06
4 8 8 1.520098e-06
1 64 64 3.577386e-05
2 32 32 1.259921e-05
3 16 16 4.403190e-06
4 8 8 1.494622e-06
1 64 64 3.517430e-05
2 32 32 1.238805e-05
3 16 16 4.329394e-06
4 8 8 1.469572e-06
1 64 64 3.458478e-05
2 32 32 1.218043e-05
3 16 16 4.256835e-06
4 8 8 1.444943e-06
1 64 64 3.400515e-05
2 32 32 1.197629e-05
3 16 16 4.185491e-06
4 8 8 1.420726e-06
1 64 64 3.343524e-05
2 32 32 1.177557e-05
3 16 16 4.115344e-06
4 8 8 1.396915e-06
1 64 64 3.287487e-05
2 32 32 1.157822e-05
3 16 16 4.046372e-06
4 8 8 1.373503e-06
1 64 64 3.232390e-05
2 32 32 1.138417e-05
3 16 16 3.978555e-06
4 8 8 1.350483e-06
1 64 64 3.178216e-05
2 32 32 1.119338e-05
3 16 16 3.911876e-06
4 8 8 1.327850e-06
1 64 64 3.124950e-05
2 32 32 1.100578e-05
3 16 16 3.846314e-06
4 8 8 1.305595e-06
1 64 64 3.072576e-05
2 32 32 1.082132e-05
3 16 16 3.781851e-06
4 8 8 1.283714e-06
1 64 64 3.021081e-05
2 32 32 1.063996e-05
3 16 16 3.718468e-06
4 8 8 1.262199e-06
1 64 64 2.970448e-05
2 32 32 1.046164e-05
3 16 16 3.656147e-06
4 8 8 1.241045e-06
1 64 64 2.920664e-05
2 32 32 1.028630e-05
3 16 16 3.594871e-06
4 8 8 1.220245e-06
1 64 64 2.871715e-05
2 32 32 1.011391e-05
3 16 16 3.534622e-06
4 8 8 1.199794e-06
1 64 64 2.823586e-05
2 32 32 9.944402e-06
3 16 16 3.475383e-06
4 8 8 1.179686e-06
1 64 64 2.776263e-05
2 32 32 9.777736e-06
3 16 16 3.417137e-06
4 8 8 1.159915e-06
1 64 64 2.729734e-05
2 32 32 9.613864e-06
3 16 16 3.359866e-06
4 8 8 1.140475e-06
1 64 64 2.683984e-05
2 32 32 9.452738e-06
3 16 16 3.303556e-06
4 8 8 1.121361e-06
1 64 64 2.639001e-05
2 32 32 9.294313e-06
3 16 16 3.248189e-06
4 8 8 1.102567e-06
1 64 64 2.594772e-05
2 32 32 9.138543e-06
3 16 16 3.193750e-06
4 8 8 1.084088e-06
1 64 64 2.551285e-05
2 32 32 8.985383e-06
3 16 16 3.140224e-06
4 8 8 1.065919e-06
1 64 64 2.508526e-05
2 32 32 8.834791e-06
3 16 16 3.087595e-06
4 8 8 1.048055e-06
1 64 64 2.466484e-05
2 32 32 8.686722e-06
3 16 16 3.035847e-06
4 8 8 1.030490e-06
1 64 64 2.425146e-05
2 32 32 8.541135e-06
3 16 16 2.984967e-06
4 8 8 1.013219e-06
1 64 64 2.384501e-05
2 32 32 8.397988e-06
3 16 16 2.934940e-06
4 8 8 9.962378e-07
1 64 64 2.344538e-05
2 32 32 8.257240e-06
3 16 16 2.885751e-06
4 8 8 9.795411e-07
1 64 64 2.305244e-05
2 32 32 8.118851e-06
3 16 16 2.837387e-06
4 8 8 9.631243e-07
1 64 64 2.266609e-05
2 32 32 7.982781e-06
3 16 16 2.789833e-06
4 8 8 9.469826e-07
1 64 64 2.228621e-05
2 32 32 7.848992e-06
3 16 16 2.743076e-06
4 8 8 9.311114e-07
1 64 64 2.191270e-05
2 32 32 7.717445e-06
3 16 16 2.697103e-06
4 8 8 9.155062e-07
1 64 64 2.154545e-05
2 32 32 7.588102e-06
3 16 16 2.651900e-06
4 8 8 9.001626e-07
1 64 64 2.118435e-05
2 32 32 7.460928e-06
3 16 16 2.607455e-06
4 8 8 8.850761e-07
1 64 64 2.082931e-05
2 32 32 7.335885e-06
3 16 16 2.563755e-06
4 8 8 8.702424e-07
1 64 64 2.048021e-05
2 32 32 7.212937e-06
3 16 16 2.520787e-06
4 8 8 8.556574e-07
1 64 64 2.013697e-05
2 32 32 7.092050e-06
3 16 16 2.478539e-06
4 8 8 8.413168e-07
1 64 64 1.979948e-05
2 32 32 6.973190e-06
3 16 16 2.437000e-06
4 8 8 8.272166e-07
1 64 64 1.946765e-05
2 32 32 6.856321e-06
3 16 16 2.396156e-06
4 8 8 8.133527e-07
1 64 64 1.914137e-05
2 32 32 6.741411e-06
3 16 16 2.355997e-06
4 8 8 7.997211e-07
1 64 64 1.882057e-05
2 32 32 6.628426e-06
3 16 16 2.316511e-06
4 8 8 7.863180e-07
1 64 64 1.850514e-05
2 32 32 6.517336e-06
3 16 16 2.277687e-06
4 8 8 7.731395e-07
1 64 64 1.819500e-05
2 32 32 6.408107e-06
3 16 16 2.239514e-06
4 8 8 7.601819e-07
1 64 64 1.789006e-05
2 32 32 6.300709e-06
3 16 16 2.201980e-06
4 8 8 7.474414e-07
1 64 64 1.759022e-05
2 32 32 6.195111e-06
3 16 16 2.165076e-06
4 8 8 7.349145e-07
1 64 64 1.729542e-05
2 32 32 6.091282e-06
3 16 16 2.128790e-06
4 8 8 7.225976e-07
1 64 64 1.700555e-05
2 32 32 5.989194e-06
3 16 16 2.093112e-06
4 8 8 7.104870e-07
1 64 64 1.672054e-05
2 32 32 5.888817e-06
3 16 16 2.058032e-06
4 8 8 6.985794e-07
1 64 64 1.644031e-05
2 32 32 5.790122e-06
3 16 16 2.023540e-06
4 8 8 6.868714e-07
1 64 64 1.616478e-05
2 32 32 5.693081e-06
3 16 16 1.989626e-06
4 8 8 6.753597e-07
1 64 64 1.589386e-05
2 32 32 5.597666e-06
3 16 16 1.956280e-06
4 8 8 6.640408e-07
1 64 64 1.562748e-05
2 32 32 5.503851e-06
3 16 16 1.923493e-06
4 8 8 6.529117e-07
1 64 64 1.536557e-05
2 32 32 5.411608e-06
3 16 16 1.891256e-06
4 8 8 6.419690e-07
1 64 64 1.510805e-05
2 32 32 5.320911e-06
3 16 16 1.859559e-06
4 8 8 6.312098e-07
1 64 64 1.485484e-05
2 32 32 5.231734e-06
3 16 16 1.828393e-06
4 8 8 6.206309e-07
1 64 64 1.460588e-05
2 32 32 5.144051e-06
3 16 16 1.797750e-06
4 8 8 6.102293e-07
1 64 64 1.436109e-05
2 32 32 5.057839e-06
3 16 16 1.767620e-06
4 8 8 6.000020e-07
1 64 64 1.412040e-05
2 32 32 4.973071e-06
3 16 16 1.737995e-06
4 8 8 5.899461e-07
1 64 64 1.388374e-05
2 32 32 4.889723e-06
3 16 16 1.708867e-06
4 8 8 5.800588e-07
1 64 64 1.365106e-05
2 32 32 4.807773e-06
3 16 16 1.680227e-06
4 8 8 5.703372e-07
1 64 64 1.342227e-05
2 32 32 4.727196e-06
3 16 16 1.652067e-06
4 8 8 5.607785e-07
1 64 64 1.319731e-05
2 32 32 4.647969e-06
3 16 16 1.624379e-06
4 8 8 5.513800e-07
1 64 64 1.297613e-05
2 32 32 4.570071e-06
3 16 16 1.597154e-06
4 8 8 5.421390e-07
1 64 64 1.275865e-05
2 32 32 4.493477e-06
3 16 16 1.570387e-06
4 8 8 5.330529e-07
1 64 64 1.254482e-05
2 32 32 4.418168e-06
3 16 16 1.544067e-06
4 8 8 5.241191e-07
1 64 64 1.233457e-05
2 32 32 4.344121e-06
3 16 16 1.518189e-06
4 8 8 5.153350e-07
1 64 64 1.212785e-05
2 32 32 4.271314e-06
3 16 16 1.492745e-06
4 8 8 5.066981e-07
1 64 64 1.192459e-05
2 32 32 4.199728e-06
3 16 16 1.467727e-06
4 8 8 4.982060e-07
1 64 64 1.172474e-05
2 32 32 4.129342e-06
3 16 16 1.443128e-06
4 8 8 4.898562e-07
1 64 64 1.152823e-05
2 32 32 4.060135e-06
3 16 16 1.418942e-06
4 8 8 4.816463e-07
1 64 64 1.133502e-05
2 32 32 3.992089e-06
3 16 16 1.395161e-06
4 8 8 4.735741e-07
1 64 64 1.114505e-05
2 32 32 3.925182e-06
3 16 16 1.371778e-06
4 8 8 4.656371e-07
1 64 64 1.095826e-05
2 32 32 3.859397e-06
3 16 16 1.348787e-06
4 8 8 4.578331e-07
1 64 64 1.077461e-05
2 32 32 3.794715e-06
3 16 16 1.326182e-06
4 8 8 4.501600e-07
1 64 64 1.059403e-05
2 32 32 3.731116e-06
3 16 16 1.303956e-06
4 8 8 4.426154e-07
1 64 64 1.041647e-05
2 32 32 3.668584e-06
3 16 16 1.282102e-06
4 8 8 4.351973e-07
1 64 64 1.024190e-05
2 32 32 3.607099e-06
3 16 16 1.260614e-06
4 8 8 4.279035e-07
1 64 64 1.007025e-05
2 32 32 3.546645e-06
3 16 16 1.239486e-06
4 8 8 4.207320e-07
1 64 64 9.901471e-06
2 32 32 3.487205e-06
3 16 16 1.218713e-06
4 8 8 4.136806e-07
1 64 64 9.735525e-06
2 32 32 3.428760e-06
3 16 16 1.198288e-06
4 8 8 4.067474e-07
1 64 64 9.572361e-06
2 32 32 3.371295e-06
3 16 16 1.178205e-06
4 8 8 3.999305e-07
1 64 64 9.411930e-06
2 32 32 3.314793e-06
3 16 16 1.158458e-06
4 8 8 3.932277e-07
1 64 64 9.254189e-06
2 32 32 3.259238e-06
3 16 16 1.139043e-06
4 8 8 3.866373e-07
1 64 64 9.099091e-06
2 32 32 3.204614e-06
3 16 16 1.119953e-06
4 8 8 3.801574e-07
1 64 64 8.946593e-06
2 32 32 3.150905e-06
3 16 16 1.101183e-06
4 8 8 3.737861e-07
1 64 64 8.796651e-06
2 32 32 3.098097e-06
3 16 16 1.082727e-06
4 8 8 3.675215e-07
1 64 64 8.649221e-06
2 32 32 3.046174e-06
3 16 16 1.064581e-06
4 8 8 3.613620e-07
1 64 64 8.504262e-06
2 32 32 2.995121e-06
3 16 16 1.046739e-06
4 8 8 3.553056e-07
1 64 64 8.361733e-06
2 32 32 2.944923e-06
3 16 16 1.029196e-06
4 8 8 3.493508e-07
1 64 64 8.221593e-06
2 32 32 2.895567e-06
3 16 16 1.011947e-06
4 8 8 3.434958e-07
1 64 64 8.083801e-06
2 32 32 2.847038e-06
3 16 16 9.949868e-07
4 8 8 3.377389e-07
1 64 64 7.948319e-06
2 32 32 2.799323e-06
3 16 16 9.783111e-07
4 8 8 3.320785e-07
1 64 64 7.815107e-06
2 32 32 2.752407e-06
3 16 16 9.619149e-07
4 8 8 3.265129e-07
1 64 64 7.684128e-06
2 32 32 2.706277e-06
3 16 16 9.457935e-07
4 8 8 3.210407e-07
1 64 64 7.555344e-06
2 32 32 2.660921e-06
3 16 16 9.299422e-07
4 8 8 3.156601e-07
1 64 64 7.428719e-06
2 32 32 2.616324e-06
3 16 16 9.143566e-07
4 8 8 3.103697e-07
1 64 64 7.304215e-06
2 32 32 2.572476e-06
3 16 16 8.990323e-07
4 8 8 3.051680e-07
1 64 64 7.181799e-06
2 32 32 2.529362e-06
3 16 16 8.839647e-07
4 8 8 3.000535e-07
1 64 64 7.061434e-06
2 32 32 2.486970e-06
3 16 16 8.691497e-07
4 8 8 2.950247e-07
1 64 64 6.943086e-06
2 32 32 2.445289e-06
3 16 16 8.545830e-07
4 8 8 2.900801e-07
1 64 64 6.826722e-06
2 32 32 2.404307e-06
3 16 16 8.402604e-07
4 8 8 2.852185e-07
1 64 64 6.712308e-06
2 32 32 2.364011e-06
3 16 16 8.261779e-07
4 8 8 2.804383e-07
1 64 64 6.599811e-06
2 32 32 2.324391e-06
3 16 16 8.123314e-07
4 8 8 2.757382e-07
1 64 64 6.489200e-06
2 32 32 2.285435e-06
3 16 16 7.987169e-07
4 8 8 2.711169e-07
1 64 64 6.380443e-06
2 32 32 2.247132e-06
3 16 16 7.853306e-07
4 8 8 2.665731e-07
1 64 64 6.273508e-06
2 32 32 2.209470e-06
3 16 16 7.721687e-07
4 8 8 2.621054e-07
1 64 64 6.168366e-06
2 32 32 2.172440e-06
3 16 16 7.592274e-07
4 8 8 2.577126e-07
1 64 64 6.064986e-06
2 32 32 2.136031e-06
3 16 16 7.465029e-07
4 8 8 2.533934e-07
1 64 64 5.963338e-06
2 32 32 2.100231e-06
3 16 16 7.339917e-07
4 8 8 2.491466e-07
1 64 64 5.863395e-06
2 32 32 2.065032e-06
3 16 16 7.216902e-07
4 8 8 2.449709e-07
1 64 64 5.765126e-06
2 32 32 2.030423e-06
3 16 16 7.095949e-07
4 8 8 2.408653e-07
1 64 64 5.668504e-06
2 32 32 1.996393e-06
3 16 16 6.977023e-07
4 8 8 2.368284e-07
1 64 64 5.573501e-06
2 32 32 1.962934e-06
3 16 16 6.860090e-07
4 8 8 2.328593e-07
1 64 64 5.480091e-06
2 32 32 1.930036e-06
3 16 16 6.745116e-07
4 8 8 2.289566e-07
1 64 64 5.388246e-06
2 32 32 1.897689e-06
3 16 16 6.632070e-07
4 8 8 2.251194e-07
1 64 64 5.297940e-06
2 32 32 1.865884e-06
3 16 16 6.520918e-07
4 8 8 2.213464e-07
1 64 64 5.209148e-06
2 32 32 1.834613e-06
3 16 16 6.411630e-07
4 8 8 2.176367e-07
1 64 64 5.121844e-06
2 32 32 1.803865e-06
3 16 16 6.304172e-07
4 8 8 2.139892e-07
1 64 64 5.036004e-06
2 32 32 1.773633e-06
3 16 16 6.198516e-07
4 8 8 2.104028e-07
1 64 64 4.951602e-06
2 32 32 1.743907e-06
3 16 16 6.094631e-07
4 8 8 2.068765e-07
1 64 64 4.868614e-06
2 32 32 1.714680e-06
3 16 16 5.992486e-07
4 8 8 2.034093e-07
1 64 64 4.787017e-06
2 32 32 1.685942e-06
3 16 16 5.892054e-07
4 8 8 2.000002e-07
1 64 64 4.706788e-06
2 32 32 1.657686e-06
3 16 16 5.793305e-07
4 8 8 1.966483e-07
1 64 64 4.627904e-06
2 32 32 1.629904e-06
3 16 16 5.696210e-07
4 8 8 1.933525e-07
1 64 64 4.550341e-06
2 32 32 1.602587e-06
3 16 16 5.600744e-07
4 8 8 1.901119e-07
1 64 64 4.474079e-06
2 32 32 1.575728e-06
3 16 16 5.506877e-07
4 8 8 1.869257e-07
1 64 64 4.399095e-06
2 32 32 1.549319e-06
3 16 16 5.414583e-07
4 8 8 1.837929e-07
1 64 64 4.325367e-06
2 32 32 1.523353e-06
3 16 16 5.323836e-07
4 8 8 1.807126e-07
1 64 64 4.252875e-06
2 32 32 1.497822e-06
3 16 16 5.234610e-07
4 8 8 1.776839e-07
1 64 64 4.181598e-06
2 32 32 1.472719e-06
3 16 16 5.146879e-07
4 8 8 1.747059e-07
1 64 64 4.111515e-06
2 32 32 1.448037e-06
3 16 16 5.060619e-07
4 8 8 1.717779e-07
1 64 64 4.042608e-06
2 32 32 1.423768e-06
3 16 16 4.975804e-07
4 8 8 1.688990e-07
1 64 64 3.974855e-06
2 32 32 1.399906e-06
3 16 16 4.892411e-07
4 8 8 1.660683e-07
1 64 64 3.908237e-06
2 32 32 1.376444e-06
3 16 16 4.810416e-07
4 8 8 1.632850e-07
1 64 64 3.842736e-06
2 32 32 1.353375e-06
3 16 16 4.729794e-07
4 8 8 1.605484e-07
1 64 64 3.778333e-06
2 32 32 1.330693e-06
3 16 16 4.650524e-07
4 8 8 1.578577e-07
1 64 64 3.715009e-06
2 32 32 1.308391e-06
3 16 16 4.572583e-07
4 8 8 1.552120e-07
1 64 64 3.652746e-06
2 32 32 1.286463e-06
3 16 16 4.495947e-07
4 8 8 1.526107e-07
1 64 64 3.591527e-06
2 32 32 1.264902e-06
3 16 16 4.420597e-07
4 8 8 1.500530e-07
1 64 64 3.531334e-06
2 32 32 1.243703e-06
3 16 16 4.346509e-07
4 8 8 1.475381e-07
1 64 64 3.472150e-06
2 32 32 1.222858e-06
3 16 16 4.273662e-07
4 8 8 1.450654e-07
1 64 64 3.413958e-06
2 32 32 1.202364e-06
3 16 16 4.202037e-07
4 8 8 1.426342e-07
1 64 64 3.356741e-06
2 32 32 1.182212e-06
3 16 16 4.131612e-07
4 8 8 1.402437e-07
1 64 64 3.300483e-06
2 32 32 1.162399e-06
3 16 16 4.062367e-07
4 8 8 1.378932e-07
1 64 64 3.245168e-06
2 32 32 1.142917e-06
3 16 16 3.994283e-07
4 8 8 1.355822e-07
1 64 64 3.190779e-06
2 32 32 1.123762e-06
3 16 16 3.927340e-07
4 8 8 1.333098e-07
1 64 64 3.137303e-06
2 32 32 1.104928e-06
3 16 16 3.861519e-07
4 8 8 1.310756e-07
1 64 64 3.084722e-06
2 32 32 1.086410e-06
3 16 16 3.796801e-07
4 8 8 1.288788e-07
1 64 64 3.033023e-06
2 32 32 1.068202e-06
3 16 16 3.733167e-07
4 8 8 1.267188e-07
1 64 64 2.982191e-06
2 32 32 1.050299e-06
3 16 16 3.670600e-07
4 8 8 1.245951e-07
1 64 64 2.932210e-06
2 32 32 1.032697e-06
3 16 16 3.609082e-07
4 8 8 1.225069e-07
1 64 64 2.883067e-06
2 32 32 1.015389e-06
3 16 16 3.548595e-07
4 8 8 1.204537e-07
1 64 64 2.834748e-06
2 32 32 9.983713e-07
3 16 16 3.489121e-07
4 8 8 1.184349e-07
1 64 64 2.787238e-06
2 32 32 9.816388e-07
3 16 16 3.430645e-07
4 8 8 1.164500e-07
1 64 64 2.740525e-06
2 32 32 9.651868e-07
3 16 16 3.373148e-07
4 8 8 1.144983e-07
1 64 64 2.694594e-06
2 32 32 9.490106e-07
3 16 16 3.316615e-07
4 8 8 1.125794e-07
1 64 64 2.649433e-06
2 32 32 9.331054e-07
3 16 16 3.261029e-07
4 8 8 1.106926e-07
1 64 64 2.605030e-06
2 32 32 9.174668e-07
3 16 16 3.206375e-07
4 8 8 1.088374e-07
1 64 64 2.561370e-06
2 32 32 9.020903e-07
3 16 16 3.152637e-07
4 8 8 1.070133e-07
1 64 64 2.518442e-06
2 32 32 8.869715e-07
3 16 16 3.099800e-07
4 8 8 1.052198e-07
1 64 64 2.476234e-06
2 32 32 8.721061e-07
3 16 16 3.047848e-07
4 8 8 1.034563e-07
1 64 64 2.434733e-06
2 32 32 8.574899e-07
3 16 16 2.996767e-07
4 8 8 1.017224e-07
1 64 64 2.393927e-06
2 32 32 8.431186e-07
3 16 16 2.946542e-07
4 8 8 1.000176e-07
1 64 64 2.353806e-06
2 32 32 8.289881e-07
3 16 16 2.897159e-07
4 8 8 9.834132e-08
1 64 64 2.314357e-06
2 32 32 8.150945e-07
3 16 16 2.848603e-07
4 8 8 9.669315e-08
1 64 64 2.275569e-06
2 32 32 8.014337e-07
3 16 16 2.800862e-07
4 8 8 9.507260e-08
1 64 64 2.237431e-06
2 32 32 7.880019e-07
3 16 16 2.753920e-07
4 8 8 9.347921e-08
1 64 64 2.199932e-06
2 32 32 7.747952e-07
3 16 16 2.707765e-07
4 8 8 9.191252e-08
1 64 64 2.163062e-06
2 32 32 7.618099e-07
3 16 16 2.662383e-07
4 8 8 9.037209e-08
1 64 64 2.126809e-06
2 32 32 7.490421e-07
3 16 16 2.617763e-07
4 8 8 8.885748e-08
1 64 64 2.091165e-06
2 32 32 7.364884e-07
3 16 16 2.573890e-07
4 8 8 8.736825e-08
1 64 64 2.056117e-06
2 32 32 7.241451e-07
3 16 16 2.530752e-07
4 8 8 8.590398e-08
1 64 64 2.021657e-06
2 32 32 7.120086e-07
3 16 16 2.488337e-07
4 8 8 8.446426e-08
1 64 64 1.987775e-06
2 32 32 7.000755e-07
3 16 16 2.446633e-07
4 8 8 8.304866e-08
1 64 64 1.954460e-06
2 32 32 6.883424e-07
3 16 16 2.405628e-07
4 8 8 8.165679e-08
1 64 64 1.921704e-06
2 32 32 6.768060e-07
3 16 16 2.365311e-07
4 8 8 8.028824e-08
1 64 64 1.889497e-06
2 32 32 6.654629e-07
3 16 16 2.325669e-07
4 8 8 7.894263e-08
1 64 64 1.857829e-06
2 32 32 6.543099e-07
3 16 16 2.286691e-07
4 8 8 7.761957e-08
1 64 64 1.826693e-06
2 32 32 6.433439e-07
3 16 16 2.248367e-07
4 8 8 7.631869e-08
1 64 64 1.796078e-06
2 32 32 6.325616e-07
3 16 16 2.210685e-07
4 8 8 7.503961e-08
1 64 64 1.765976e-06
2 32 32 6.219600e-07
3 16 16 2.173634e-07
4 8 8 7.378197e-08
1 64 64 1.736379e-06
2 32 32 6.115362e-07
3 16 16 2.137205e-07
4 8 8 7.254540e-08
1 64 64 1.707277e-06
2 32 32 6.012870e-07
3 16 16 2.101386e-07
4 8 8 7.132956e-08
1 64 64 1.678664e-06
2 32 32 5.912096e-07
3 16 16 2.066167e-07
4 8 8 7.013409e-08
1 64 64 1.650530e-06
2 32 32 5.813011e-07
3 16 16 2.031539e-07
4 8 8 6.895867e-08
1 64 64 1.622868e-06
2 32 32 5.715586e-07
3 16 16 1.997491e-07
4 8 8 6.780294e-08
1 64 64 1.595669e-06
2 32 32 5.619794e-07
3 16 16 1.964013e-07
4 8 8 6.666658e-08
1 64 64 1.568926e-06
2 32 32 5.525608e-07
3 16 16 1.931097e-07
4 8 8 6.554926e-08
1 64 64 1.542631e-06
2 32 32 5.433001e-07
3 16 16 1.898732e-07
4 8 8 6.445068e-08
1 64 64 1.516777e-06
2 32 32 5.341945e-07
3 16 16 1.866910e-07
4 8 8 6.337050e-08
1 64 64 1.491356e-06
2 32 32 5.252415e-07
3 16 16 1.835621e-07
4 8 8 6.230843e-08
1 64 64 1.466361e-06
2 32 32 5.164386e-07
3 16 16 1.804857e-07
4 8 8 6.126416e-08
1 64 64 1.441786e-06
2 32 32 5.077833e-07
3 16 16 1.774608e-07
4 8 8 6.023739e-08
1 64 64 1.417622e-06
2 32 32 4.992729e-07
3 16 16 1.744866e-07
4 8 8 5.922782e-08
1 64 64 1.393863e-06
2 32 32 4.909053e-07
3 16 16 1.715622e-07
4 8 8 5.823518e-08
1 64 64 1.370502e-06
2 32 32 4.826778e-07
3 16 16 1.686869e-07
4 8 8 5.725917e-08
1 64 64 1.347533e-06
2 32 32 4.745883e-07
3 16 16 1.658598e-07
4 8 8 5.629953e-08
1 64 64 1.324948e-06
2 32 32 4.666343e-07
3 16 16 1.630800e-07
4 8 8 5.535596e-08
1 64 64 1.302743e-06
